machine_id,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code
3202850,2,3,4,7,6,1,1,1,0,41075
3202888,99,3,2,10,6,0,1,0,0,19702
3203174,1,3,3,11,4,1,1,0,0,28358
3203201,99,4,1,3,4,0,1,0,0,59501
3203323,99,3,2,9,6,0,1,0,0,32730
3203343,4,1,3,5,4,1,1,0,0,14072
3203372,2,3,2,8,5,0,1,0,0,76097
3203666,99,1,4,10,7,1,1,1,0,11548
3203755,2,4,2,8,4,0,1,1,1,85746
3203834,4,1,2,11,7,0,1,0,0,15101
3203962,2,3,2,10,2,0,1,0,0,36877
3204111,99,1,3,7,3,1,1,0,0,16301
3204121,99,2,3,6,1,1,1,0,0,62454
3204262,99,1,2,11,5,0,1,0,0,19115
3204566,4,3,3,4,7,1,1,0,1,30116
3204772,2,3,1,10,5,0,1,0,0,34236
3204779,99,4,3,7,4,1,2,0,0,94521
3205232,1,1,2,5,1,0,1,0,0,01089
3205589,4,2,6,7,5,1,1,0,0,55053
3205645,1,2,2,6,5,0,1,1,0,54913
3206072,5,3,4,10,4,1,5,0,0,29349
3206384,99,1,2,10,3,0,1,0,0,14823
3206622,99,3,2,3,3,0,1,0,0,34104
3206703,99,3,2,4,6,1,1,0,0,24879
3206705,99,1,3,7,6,1,1,0,0,17872
3207143,99,3,1,6,3,0,1,0,0,28210
3207847,99,3,6,9,5,1,2,0,0,71303
3207950,99,3,4,7,3,0,5,1,1,33326
3208476,1,4,3,6,5,1,1,1,0,95376
3208575,1,4,3,3,2,0,5,0,1,88030
3208597,99,3,2,6,3,0,1,0,0,26377
3209023,0,4,5,5,2,1,1,1,0,97024
3209040,3,4,3,8,6,0,1,1,0,91335
3209686,2,4,2,4,5,0,1,0,0,89156
3209741,1,1,2,11,2,0,1,1,0,18015
3209851,99,3,1,9,3,0,1,0,0,37656
3209888,4,2,4,8,3,1,1,1,0,49038
3210756,1,3,2,10,2,1,1,0,0,70563
3210903,4,3,4,7,2,1,1,1,0,73542
3211365,2,3,2,9,5,0,1,1,1,78332
3212138,1,2,2,5,1,0,1,0,0,45033
3212141,99,1,3,2,5,0,1,1,0,15317
3212157,1,1,3,2,1,1,1,0,0,04862
3212552,4,4,2,6,4,0,3,1,0,92807
3212660,99,3,4,2,3,0,2,0,0,27801
3212672,2,3,4,3,4,0,1,0,0,75248
3212707,4,1,4,5,5,0,1,0,0,02360
3212905,2,3,3,5,5,1,1,0,0,32119
3213437,99,2,2,6,5,1,1,0,0,48418
3213587,99,3,3,3,2,0,1,0,0,73159
3213818,2,2,2,10,5,0,1,0,0,63366
3213843,2,3,2,11,6,0,1,1,0,34481
3213976,3,1,3,5,4,1,2,0,0,15104
3214083,1,3,3,9,3,1,1,1,0,41101
3214492,2,3,4,7,4,1,1,1,0,77089
3214687,99,4,1,2,5,0,2,0,0,90260
3215004,99,1,1,4,6,0,1,1,1,02021
3215065,4,3,3,4,3,1,1,1,0,35205
3215182,4,3,2,9,5,0,1,0,0,30062
3215635,1,2,4,3,5,1,1,0,0,60033
3216046,99,4,3,4,6,1,5,0,0,89121
3216161,99,3,1,5,4,0,1,0,0,31088
3216364,2,4,2,4,2,0,1,1,0,98611
3216845,4,3,2,4,4,0,5,1,0,33133
3217027,5,4,4,5,2,1,1,1,0,92115
3217360,99,1,1,10,7,0,1,0,0,07901
3217587,1,3,3,2,2,1,1,1,0,25801
3217611,1,4,5,7,5,1,3,0,0,90501
3217694,2,4,2,7,5,0,1,0,0,85742
3218002,99,1,2,9,2,0,1,0,0,03766
3218123,99,1,1,2,3,0,1,0,0,11221
3218615,2,4,6,6,2,1,5,0,1,90731
3218981,2,4,1,6,4,0,3,0,0,98114
3219124,1,3,4,3,2,0,1,0,0,73010
3219430,2,3,2,4,6,0,1,0,0,78245
3219609,99,2,2,8,4,0,1,0,0,53533
3219617,1,4,6,7,5,1,1,0,0,95357
3219796,99,4,2,2,5,0,1,1,0,92683
3219935,1,4,2,9,5,0,1,0,1,92882
3220813,2,4,5,9,4,0,1,1,0,92503
3221188,3,3,5,6,6,1,1,0,0,34145
3221567,4,3,2,7,3,0,1,0,1,39206
3221832,3,4,5,7,4,1,1,0,0,98948
3221975,2,3,3,8,5,0,1,1,0,21224
3221997,5,2,4,10,1,1,1,0,0,49408
3222095,1,3,2,8,5,0,1,0,0,24175
3222142,1,1,3,7,5,1,1,0,0,13790
3222233,5,3,4,8,5,1,1,0,0,32807
3222269,99,1,3,8,6,1,1,0,0,08021
3222506,2,3,4,8,3,1,2,0,0,37218
3222789,2,2,4,5,4,1,5,0,0,65466
3222800,4,1,1,9,2,0,1,0,0,18702
3222877,1,4,3,5,3,0,1,0,0,97124
3222972,99,2,5,4,4,1,5,1,1,46041
3223088,99,3,2,7,6,0,1,0,1,75088
3223226,1,3,4,10,2,1,1,0,0,24382
3223269,2,4,3,8,7,1,1,0,0,94510
3223790,1,3,5,5,3,1,1,0,0,42726
3223835,2,2,1,3,1,0,1,0,0,62522
3224116,99,1,6,7,4,1,5,1,0,11211
3224316,99,3,2,4,3,0,1,1,0,37813
3224428,1,3,3,7,5,1,1,0,0,39402
3224824,99,3,4,7,3,1,1,1,0,30215
3224828,5,1,2,6,7,0,1,0,0,01876
3225027,99,3,3,8,5,0,1,0,0,27978
3225040,2,3,1,1,2,0,2,0,0,33304
3225110,99,3,4,7,7,1,3,1,0,76039
3225124,5,2,1,8,5,0,1,0,0,63109
3225274,99,4,2,3,5,0,2,1,1,90062
3225373,4,3,2,8,5,0,1,0,0,25801
3225462,4,4,3,10,5,0,1,0,0,91945
3225509,99,3,1,6,2,0,5,0,0,33831
3225706,99,3,6,2,7,0,1,0,1,96260
3226537,1,4,5,5,4,1,5,1,1,93905
3226856,99,4,4,6,5,1,2,1,0,90806
3227106,5,2,2,3,4,0,1,1,0,54601
3227716,2,3,3,6,2,1,1,0,0,37909
3227785,4,3,4,6,5,1,2,0,0,21229
3227870,1,3,4,6,3,1,1,0,0,37362
3228020,2,4,4,2,1,1,1,0,0,84046
3228080,99,3,5,11,7,1,5,0,1,33196
3228331,2,3,1,11,5,0,2,0,0,27529
3228679,99,1,2,11,3,0,1,0,0,08804
3228849,99,2,2,3,4,0,1,0,0,65804
3229792,2,3,2,6,6,0,1,0,0,42301
3230248,1,3,3,7,6,1,2,0,0,21074
3230274,4,2,3,3,4,1,1,1,0,57069
3230301,99,4,5,7,4,1,5,0,0,99741
3230501,99,3,1,4,1,0,1,0,0,29341
3230651,1,1,3,8,3,1,1,0,0,99999
3230788,99,2,2,10,6,0,1,0,0,44145
3230886,99,4,3,2,7,0,1,1,0,90024
3230941,99,1,4,8,7,1,1,0,0,17112
3231023,99,1,4,8,7,1,1,0,0,07974
3231309,99,3,3,6,6,0,1,0,0,40162
3231591,99,4,6,6,4,1,3,0,0,95660
3231948,1,4,4,11,5,0,5,1,0,99212
3232243,5,3,2,9,5,0,1,0,0,30047
3232257,1,1,4,9,4,1,1,0,0,13624
3232555,0,3,6,10,6,0,2,0,1,99999
3232629,2,2,3,8,7,1,1,1,0,60084
3232887,5,1,2,4,6,0,1,0,0,11731
3233064,2,2,2,3,5,0,1,1,0,55448
3233350,5,4,6,7,5,1,1,0,1,93638
3233375,2,3,1,11,4,0,5,0,0,38237
3233475,4,4,6,9,4,1,1,0,0,90077
3233613,4,2,2,4,3,0,1,0,0,61723
3233655,2,2,5,8,2,1,1,0,0,62543
3233656,99,1,2,3,2,0,1,1,0,10036
3233781,1,3,3,2,5,1,1,1,0,28211
3233784,5,2,4,7,4,1,1,0,0,46544
3234123,5,3,2,8,3,0,1,0,0,77502
3234802,2,2,3,8,7,1,1,1,0,54901
3234933,99,3,1,2,1,0,1,1,0,32304
3234965,2,2,2,11,2,0,1,0,0,53128
3235492,5,2,4,5,6,1,1,1,0,47305
3235557,2,4,2,6,1,0,1,0,0,80537
3235604,99,2,2,11,7,0,2,0,0,48197
3235894,1,3,2,8,1,1,1,0,0,30101
3235908,99,2,6,5,1,0,5,0,0,48126
3236120,4,3,2,6,3,0,1,0,0,28448
3236232,3,4,3,7,3,1,2,1,0,93706
3236386,2,3,2,1,2,0,1,1,0,71203
3236400,2,4,1,7,5,0,1,1,0,82930
3236815,2,4,3,6,3,0,1,0,1,88012
3236925,2,2,3,2,5,0,1,0,0,44223
3236931,99,4,2,8,3,0,3,0,1,59864
3237064,99,1,3,3,5,0,1,0,0,01536
3237302,2,3,5,11,7,1,1,1,0,28742
3237334,1,2,3,5,2,0,1,0,0,43224
3237456,99,2,6,9,2,1,2,0,0,48234
3238187,99,2,2,3,5,0,1,0,0,57106
3238198,4,3,2,7,7,0,1,0,0,26105
3238236,5,3,2,11,6,0,1,1,0,30904
3238318,4,4,6,8,4,1,5,0,0,94118
3238414,4,3,4,7,5,1,2,1,0,27704
3238606,4,1,2,8,7,1,1,0,0,14039
3238787,1,3,4,6,4,1,1,0,0,42220
3238956,1,3,2,8,5,0,1,0,0,29075
3239450,99,1,6,7,7,1,1,0,0,10954
3239604,99,3,4,1,3,1,1,0,1,75211
3239635,1,3,2,11,7,0,1,1,1,42086
3240046,99,3,3,10,2,1,1,0,0,30739
3240659,4,1,6,7,4,0,2,0,0,11236
3240985,1,4,5,4,1,1,1,0,0,59087
3242069,99,2,3,7,3,0,1,0,0,43229
3242150,99,3,1,5,4,0,1,0,0,37211
3242385,2,2,2,8,4,0,5,1,0,54520
3242551,2,2,1,11,3,0,1,0,0,49326
3242569,99,2,2,11,3,0,1,0,0,53105
3242799,2,4,5,5,5,1,1,0,0,59638
3242869,2,3,2,6,3,0,1,0,0,73072
3242933,99,2,3,7,5,1,1,0,0,44139
3243012,1,2,2,11,2,0,1,0,0,65270
3243074,4,3,3,11,5,1,1,0,0,28604
3243151,99,2,2,6,3,0,1,0,0,46172
3243227,4,1,5,7,4,1,2,1,0,10026
3243309,2,3,1,6,3,0,1,1,0,28403
3243556,99,4,3,10,2,0,1,0,0,94103
3243596,2,2,4,3,4,1,1,0,1,49315
3243613,2,4,1,11,7,0,1,0,0,92373
3243669,2,4,2,2,1,0,1,0,0,96770
3243758,99,1,3,7,7,0,1,0,0,11021
3244612,4,2,2,10,6,0,1,0,0,44124
3245031,99,4,4,7,5,1,1,0,0,95678
3245213,1,3,5,7,5,0,1,0,0,35810
3245545,4,1,2,3,4,0,1,0,0,19401
3245558,2,4,2,6,7,0,1,0,0,80132
3246162,1,3,5,6,2,0,3,0,0,42141
3246314,99,2,5,4,4,1,5,0,1,60171
3246348,1,2,4,2,5,1,1,0,0,44092
3246739,2,3,4,2,3,1,1,1,0,30319
3247291,99,2,1,5,5,0,5,0,0,60660
3247776,1,1,4,6,5,1,1,0,0,02360
3247879,2,4,2,9,4,0,1,0,0,88203
3248354,2,3,4,7,5,1,1,0,0,21206
3248376,99,3,3,5,4,1,5,1,1,75701
3248549,99,3,5,8,4,1,1,0,0,40322
3248598,4,2,4,7,6,1,1,0,0,51401
3248895,2,4,2,2,4,0,5,0,0,98444
3249075,4,2,5,8,4,1,1,0,0,55372
3249520,2,3,4,3,3,1,2,0,0,32570
3249565,99,4,3,9,5,1,1,0,1,89108
3250486,2,4,5,8,5,1,5,0,1,95116
3250608,5,3,3,4,1,0,1,1,0,74301
3250687,5,3,3,10,7,1,1,0,0,21774
3250921,2,4,3,7,5,1,1,1,0,89109
3251050,2,2,2,3,7,0,3,0,0,49512
3251256,2,1,2,8,5,1,1,0,0,15330
3251540,2,1,2,11,4,0,1,0,0,08054
3251752,99,3,1,7,7,0,2,0,0,77056
3252222,2,3,3,10,5,1,5,0,1,34684
3252526,99,3,3,8,5,1,5,0,0,99999
3252936,2,1,4,4,4,1,1,0,0,16317
3253303,99,4,6,4,5,1,1,0,0,89129
3253314,2,4,2,7,3,0,1,0,0,82214
3253539,1,4,5,6,3,1,1,0,0,84118
3253610,1,4,4,6,3,1,1,0,1,85018
3253753,99,3,3,1,1,0,2,0,0,24831
3254045,1,3,1,11,5,0,1,0,0,32561
3254049,4,3,2,5,5,0,2,1,0,29210
3254090,1,4,2,11,6,0,1,0,0,85307
3254211,2,2,2,7,5,0,1,0,0,53590
3254241,1,2,3,2,3,1,1,1,0,49885
3254295,4,4,2,7,7,0,3,1,0,94122
3254396,1,3,1,3,1,0,1,0,0,99999
3254504,99,2,6,3,6,1,1,0,0,53020
3254753,1,2,3,5,5,0,1,1,0,43228
3254772,1,2,4,8,3,0,1,0,0,49341
3255304,99,1,4,8,3,0,1,0,0,13424
3255330,1,2,3,9,3,1,2,0,1,60440
3256050,99,1,1,5,4,0,1,0,0,10928
3256330,5,2,4,11,2,1,1,0,0,58501
3256883,2,3,2,11,6,0,1,0,0,77536
3256891,4,4,5,9,7,1,1,1,0,93550
3256967,4,1,2,8,6,0,1,1,0,14502
3257191,2,3,2,4,4,0,5,1,0,22304
3257240,3,1,2,7,3,0,2,0,0,11434
3257286,5,3,2,10,5,0,1,1,0,73003
3257528,3,3,2,5,4,0,1,0,0,72211
3258035,4,4,3,8,3,0,1,1,0,96825
3258227,2,4,4,3,4,0,5,0,1,81005
3258498,1,2,5,7,7,1,1,1,0,53527
3258660,4,3,2,9,7,0,1,1,0,22314
3258715,1,3,5,6,4,1,1,0,0,42721
3258998,4,1,2,7,6,0,1,0,0,16801
3259193,2,4,2,2,2,0,1,0,1,91335
3259386,99,4,5,5,4,1,1,0,0,98902
3259709,1,1,6,7,6,0,1,0,0,08033
3259879,99,3,5,11,1,1,1,0,0,39553
3260104,2,1,4,8,2,1,1,0,0,16424
3260366,99,2,6,7,1,1,1,0,0,58072
3260414,2,4,3,4,6,0,1,0,1,92707
3260474,99,3,1,8,4,0,1,1,0,71292
3260911,1,4,5,6,1,1,5,0,1,92881
3261096,5,4,3,3,2,0,1,0,0,85251
3261188,1,2,6,7,4,1,1,1,0,43420
3261535,2,1,2,11,5,0,1,0,0,15642
3261648,4,3,2,3,3,0,1,0,0,36301
3262020,99,2,3,2,4,0,1,1,0,56156
3262036,4,4,2,10,5,0,1,1,1,89123
3262294,1,1,2,10,7,0,1,0,0,17045
3262500,99,2,2,7,3,0,1,0,0,52544
3262583,99,1,5,3,3,1,1,1,0,08802
3262612,4,2,3,11,5,1,1,1,0,48458
3262977,2,3,2,8,4,0,2,0,0,75104
3263018,2,2,2,3,5,0,1,0,0,46167
3263399,2,3,6,10,5,0,2,0,0,32616
3263573,4,4,1,8,2,0,1,0,0,87123
3263586,2,3,2,8,5,0,1,0,0,77340
3263886,99,3,3,4,2,1,1,0,0,78861
3264077,99,2,4,2,2,1,3,0,0,43214
3264604,99,4,5,6,6,1,2,1,0,91761
3264625,99,2,2,10,4,0,1,1,0,47610
3264890,4,3,1,4,6,0,1,1,0,23462
3265022,99,3,2,7,5,1,1,0,0,70092
3265281,99,1,2,8,6,0,1,0,0,15377
3265509,99,3,2,8,5,0,1,0,0,33063
3265649,1,2,3,11,2,1,1,1,0,61701
3265749,2,2,1,2,4,0,1,1,0,49221
3265939,4,3,2,6,5,0,2,0,0,32311
3266012,5,3,2,6,4,0,1,0,0,24651
3266130,99,1,2,4,4,1,1,0,0,04963
3266168,3,2,2,6,2,0,1,0,0,53714
3266190,5,3,2,6,7,0,1,0,0,28374
3266596,4,4,4,8,6,1,3,1,0,96733
3266730,2,4,4,6,3,0,1,0,0,89114
3267038,2,2,5,7,5,1,1,0,0,61048
3267099,5,1,2,8,7,0,1,0,0,18472
3267453,99,1,3,6,2,1,1,1,1,18018
3267849,99,3,4,2,4,1,3,1,0,37083
3267954,1,1,3,8,5,0,1,0,0,08805
3268138,99,3,4,8,6,1,5,0,1,78504
3268586,1,3,2,11,3,0,1,1,0,33463
3269570,99,2,4,10,1,1,1,0,0,66064
3269648,99,3,2,9,4,0,1,0,0,71282
3269782,99,2,4,7,3,0,1,0,0,44614
3269799,99,2,4,7,7,1,1,0,0,53130
3269834,99,1,6,4,3,1,5,0,1,10466
3270224,1,4,6,4,4,1,1,0,0,80538
3270370,99,2,2,8,4,0,1,0,0,60453
3270400,2,1,1,2,5,0,1,1,0,17013
3270526,4,2,4,8,5,1,1,0,0,48912
3270606,99,2,2,9,4,1,1,0,0,63624
3270736,2,2,2,10,7,0,1,0,0,48138
3270854,99,2,1,2,5,0,1,0,0,60457
3271059,1,1,3,7,6,1,1,0,0,10306
3271650,99,3,3,5,5,1,1,0,0,30339
3271848,2,1,2,8,5,0,1,0,0,14609
3272177,1,4,2,6,2,0,1,0,0,85938
3272555,99,2,3,11,5,0,1,0,0,50315
3272679,1,2,3,10,5,0,1,0,0,45314
3272841,1,2,2,3,5,0,1,0,0,56334
3272991,99,1,3,7,3,0,1,1,0,01033
3273116,99,3,4,7,5,1,1,0,0,20187
3273159,2,2,4,7,3,1,1,1,0,61440
3273599,99,2,4,9,4,1,1,1,0,48027
3273779,99,3,3,7,5,1,1,0,0,31088
3273791,2,2,5,5,5,0,1,0,1,64086
3274243,2,2,4,6,2,1,1,1,1,48244
3274251,99,3,3,9,3,0,1,1,0,36067
3274452,4,3,5,7,5,1,1,0,0,21050
3275076,4,2,2,8,6,0,1,0,0,44481
3275315,99,2,5,8,7,1,1,0,0,66012
3275366,99,2,3,7,4,1,1,0,0,46140
3275673,4,1,4,7,6,1,1,1,0,14226
3275882,99,3,2,5,4,0,1,1,0,24311
3275961,99,2,2,8,7,1,1,0,0,65069
3276256,2,3,6,5,5,1,1,0,0,30413
3276391,99,3,2,7,5,0,1,0,0,32805
3276405,1,4,4,4,5,1,1,1,0,80926
3276653,5,1,4,7,5,1,1,0,0,14532
3276753,99,2,5,7,4,1,1,0,0,53511
3277045,1,2,4,8,7,1,1,0,0,46310
3277123,1,1,2,6,3,0,2,0,0,06112
3277184,1,4,3,7,5,1,1,0,0,83655
3277308,2,2,2,2,6,0,1,0,0,46256
3277341,1,2,2,6,4,0,1,0,0,60634
3277409,2,3,2,3,4,0,1,0,0,70634
3277495,0,1,5,8,4,1,1,0,0,02717
3277508,4,1,5,8,7,1,1,1,0,06096
3277549,1,1,3,9,4,0,1,0,0,01826
3277861,99,2,2,3,5,0,1,0,0,54139
3277954,2,4,2,9,7,0,5,1,0,91709
3277976,3,1,2,8,5,0,1,0,0,12143
3278140,99,3,2,6,5,1,1,0,0,32340
3278303,99,3,2,6,6,0,1,0,0,37343
3278351,99,3,2,2,1,0,1,0,0,32304
3278434,1,1,2,8,5,0,1,0,0,05602
3278491,99,3,2,6,3,0,1,1,0,33611
3278929,2,3,2,11,5,0,1,0,0,24920
3279136,2,3,2,11,6,0,3,0,0,30680
3279518,3,3,2,8,4,0,1,0,0,31326
3279758,4,3,4,5,4,1,1,0,0,37379
3279875,2,3,4,9,5,1,1,0,0,75032
3280068,4,2,2,9,5,0,1,1,1,65802
3280076,99,3,5,6,2,0,1,0,0,26554
3280235,2,3,3,10,4,1,1,1,0,32506
3280351,99,3,4,7,5,0,1,0,0,30104
3280932,2,1,2,2,2,0,1,0,0,15705
3281108,4,3,5,7,4,0,1,0,0,27886
3281242,4,4,2,6,4,0,1,0,0,98841
3281254,99,1,5,8,7,1,1,0,0,15241
3281324,2,1,2,11,5,0,1,0,0,17233
3281556,99,2,2,7,3,0,5,0,0,48844
3281619,99,3,4,2,4,0,1,0,0,76240
3281823,99,3,1,6,1,0,1,0,0,70529
3282174,99,3,4,5,1,0,1,1,0,35058
3282627,2,4,3,3,5,0,1,1,0,90746
3282789,2,3,2,9,5,0,1,0,0,23701
3283108,3,2,2,6,5,0,1,0,0,62615
3283209,5,4,2,9,4,0,1,1,0,93065
3283258,2,1,3,7,5,1,1,1,0,11554
3283572,3,2,1,7,1,0,1,0,0,43228
3284281,2,3,2,4,4,0,1,0,0,32320
3284326,2,2,2,11,5,0,1,0,0,48094
3284408,1,1,3,4,5,1,1,0,0,16101
3284853,99,3,3,6,5,0,2,0,1,32533
3285782,99,4,1,8,2,0,1,0,0,95660
3286037,4,4,2,11,5,0,1,0,0,98282
3286089,99,2,5,8,5,1,1,1,0,44023
3286227,99,2,5,8,5,1,1,1,0,48357
3286230,2,4,3,2,7,0,3,0,0,98004
3286573,99,3,2,7,4,0,1,1,0,32504
3287242,4,1,2,8,7,0,1,1,0,05701
3288083,2,3,3,2,1,1,2,0,0,23847
3288431,2,3,2,3,1,0,1,0,0,38865
3288483,1,2,2,11,2,0,1,0,0,46901
3288529,99,3,6,9,6,1,1,0,0,77070
3288728,99,2,2,5,4,1,1,1,0,49204
3288788,99,4,2,8,5,0,3,0,1,96789
3289764,3,2,1,7,6,0,1,0,0,48473
3289773,99,1,2,9,1,0,1,1,1,19464
3290239,5,3,2,6,5,0,1,0,0,28227
3290391,4,3,3,8,3,1,1,0,0,37421
3290612,99,1,3,2,4,0,1,1,0,14063
3290637,99,4,3,3,7,1,1,0,0,98012
3291144,99,2,2,9,4,0,1,0,0,64804
3291207,4,4,2,5,5,0,3,0,0,95054
3291313,99,4,5,8,6,1,1,0,1,91761
3291557,99,3,3,2,3,0,1,0,0,76453
3291664,1,2,1,10,2,0,1,0,0,62865
3292171,2,2,2,10,4,0,1,1,0,44446
3292260,2,2,6,7,3,1,1,0,0,64120
3292320,1,4,4,8,6,1,5,0,1,99999
3292333,99,4,3,1,4,0,1,1,0,95965
3292438,2,3,2,3,6,0,2,1,0,20011
3292517,99,1,4,4,4,1,1,1,0,15332
3292635,2,3,4,6,6,1,1,1,1,78247
3292653,5,3,1,8,6,0,2,0,0,38732
3292663,4,4,2,4,5,0,2,1,1,99506
3292827,99,3,5,3,5,0,1,1,0,77532
3293001,4,3,2,4,2,0,2,0,1,40121
3293170,1,2,2,3,3,0,1,0,0,48432
3293176,99,3,2,5,5,1,1,1,0,35242
3293609,2,3,1,7,5,0,1,1,0,24401
3293632,4,3,4,4,6,1,1,0,0,29574
3293704,2,2,4,9,2,1,2,0,0,48227
3293982,3,2,3,7,4,1,2,0,0,60644
3294007,99,1,4,8,7,1,1,0,0,07456
3294034,99,4,6,8,7,1,3,0,0,83713
3294145,1,3,2,11,4,0,1,0,0,71051
3294286,0,4,2,2,1,0,5,0,0,59522
3294757,2,3,2,8,6,0,1,0,0,39074
3295047,99,4,3,7,1,1,3,0,0,59102
3295068,1,4,2,8,6,0,5,1,0,97101
3295304,99,3,5,7,5,1,1,0,0,29583
3295424,2,1,1,8,1,0,1,1,0,08086
3295677,4,3,5,11,2,1,1,0,0,70301
3295833,3,1,3,7,4,1,1,0,0,12158
3295851,99,2,3,4,2,1,2,0,0,63137
3296061,99,2,1,7,2,0,1,0,0,49106
3296206,99,4,2,4,7,0,3,0,1,94544
3296620,1,1,3,2,7,0,1,0,0,14072
3296734,1,3,3,4,3,1,1,0,0,30127
3296854,1,1,2,3,4,0,1,0,0,17702
3296855,5,4,4,7,7,1,5,0,0,99504
3296895,1,4,2,10,6,0,1,1,0,90720
3297548,2,4,2,8,2,0,1,1,0,59226
3297669,99,2,4,2,2,0,1,0,0,56560
3297703,2,4,2,8,6,0,1,0,0,95971
3297756,99,3,2,9,4,0,1,0,0,23508
3297975,2,3,3,7,2,0,1,0,0,30655
3298459,4,1,3,10,7,0,1,0,0,11375
3298472,99,3,4,7,7,0,1,0,0,21921
3298545,99,2,3,6,6,1,5,0,0,63050
3298819,99,4,4,8,6,0,1,1,0,99521
3299138,2,3,1,10,3,0,1,0,0,20906
3299350,3,2,2,8,6,0,1,1,0,53563
3300035,99,1,3,9,3,1,1,0,0,15212
3300043,2,1,1,3,1,0,1,0,0,07002
3300409,99,3,4,6,3,1,1,0,0,21811
3300566,1,1,2,11,4,0,1,0,0,15301
3300570,5,3,2,9,5,0,1,1,0,75644
3300581,99,3,4,7,7,1,1,0,0,39180
3300951,5,3,4,11,5,1,1,0,0,22728
3300953,1,1,2,11,3,0,1,0,0,19541
3301135,1,3,3,11,3,1,1,0,0,23831
3301182,4,4,4,7,1,1,2,0,0,98104
3301183,1,1,3,8,7,1,1,0,0,07940
3301316,2,3,1,11,2,0,1,0,0,73750
3302001,99,2,4,8,7,1,1,1,0,45305
3302120,1,3,3,2,6,1,1,0,0,19958
3302127,2,2,2,2,7,0,3,1,0,56301
3302269,2,3,3,7,4,1,1,0,0,71343
3302368,3,2,2,11,5,0,1,0,0,61832
3302589,99,4,6,7,3,0,5,1,1,83642
3302636,1,3,2,8,3,0,1,1,0,28540
3302704,1,3,1,11,4,0,2,1,0,27565
3304059,99,1,1,7,7,0,1,0,0,10536
3304191,2,1,3,7,5,1,1,0,0,08312
3304277,99,2,6,11,4,1,1,0,0,44442
3304441,3,3,5,8,2,1,1,1,0,35057
3304487,99,3,4,6,2,0,1,0,1,76020
3304504,5,1,2,7,4,0,3,0,0,11209
3304513,99,3,2,7,4,0,2,0,0,29341
3304981,99,3,3,2,5,0,1,0,0,77066
3305228,99,1,3,3,4,1,1,1,0,18974
3305407,1,4,2,7,3,0,1,0,0,89122
3305429,2,4,2,10,5,0,1,0,0,98136
3305521,4,2,1,11,3,0,1,0,0,58341
3305536,1,2,6,9,1,1,1,0,0,66713
3305892,99,3,3,7,3,1,2,0,0,77099
3306128,2,4,6,1,1,0,1,0,0,97116
3306132,4,4,4,3,5,1,1,0,0,94513
3306357,99,3,4,5,5,1,1,0,0,76017
3306628,2,1,1,2,4,0,1,1,0,07726
3306687,2,1,4,4,2,1,1,1,0,01603
3306837,2,2,2,2,3,0,1,1,0,48825
3307275,2,4,4,4,5,1,2,1,0,95209
3307605,4,3,2,4,5,0,2,0,0,30311
3307710,1,2,2,6,4,0,1,1,0,48602
3307799,5,3,2,9,4,0,1,0,0,71301
3307938,4,2,2,3,4,0,1,0,0,43614
3308464,99,1,1,7,5,0,1,0,0,11235
3308733,99,3,1,6,4,0,1,0,0,78664
3308734,99,1,4,4,6,1,1,0,0,10591
3308790,5,4,2,4,4,0,1,0,0,85635
3308877,4,1,1,4,5,0,1,0,0,11230
3309110,99,2,2,11,4,0,1,0,0,44410
3309133,2,3,6,3,3,1,5,0,1,77055
3309153,2,3,2,6,2,0,1,0,0,33060
3309496,99,3,1,8,5,0,1,0,0,75044
3309683,5,1,4,5,4,1,5,0,0,07208
3309815,4,3,2,7,5,0,2,1,0,73005
3310272,2,3,5,4,5,1,1,1,1,33624
3310544,5,3,2,6,6,0,3,0,0,38120
3311027,2,3,4,7,4,1,2,0,0,20743
3311336,2,3,2,2,6,0,1,0,0,23669
3311339,1,3,3,6,5,1,1,0,0,79707
3311579,2,3,1,1,4,0,2,1,0,23222
3311653,4,1,2,4,6,0,5,1,1,11411
3311787,1,2,2,8,5,0,1,0,0,49306
3311886,4,3,4,4,3,1,2,1,1,76105
3311937,1,1,4,3,6,1,1,1,0,07762
3312063,99,4,1,2,4,0,1,0,0,97233
3312236,4,3,4,7,6,1,1,1,0,32403
3312252,5,3,1,6,6,0,1,0,0,20782
3312254,5,1,2,10,5,0,1,0,0,17013
3312310,4,1,4,5,4,1,5,0,0,03743
3312493,1,3,4,7,4,0,5,0,1,32707
3312546,99,4,6,1,6,0,3,0,0,98008
3312945,99,4,5,4,4,1,1,0,0,84088
3313093,99,4,6,7,2,1,5,0,1,81520
3313245,2,3,5,5,6,1,1,0,0,39110
3313937,3,1,1,5,4,0,1,0,0,01118
3313950,4,2,3,7,4,1,1,0,0,53151
3314102,99,1,1,3,5,0,1,1,0,11234
3314191,4,4,1,3,1,0,3,1,0,92831
3314275,99,4,3,11,1,0,1,0,0,88201
3314437,1,2,3,6,4,1,1,0,0,46408
3314496,1,1,3,11,2,0,1,0,0,15065
3314680,2,4,2,7,4,0,1,0,0,87401
3314754,1,4,3,9,7,1,1,0,1,90210
3315021,4,4,4,8,7,1,1,0,0,94116
3315221,99,2,4,2,2,1,5,0,0,66801
3315373,99,4,1,4,6,0,1,0,0,85226
