machine_id,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code
12737037,99,4,1,10,5,0,1,1,0,83501
12737122,99,2,4,10,4,0,1,1,1,65613
12737138,99,2,4,4,3,1,2,1,1,63863
12737150,99,4,6,4,5,1,1,1,1,87114
12737157,99,1,3,9,2,1,1,1,0,14062
12737247,99,4,2,8,3,1,1,0,0,99350
12737293,99,2,3,7,3,1,1,1,0,62557
12737717,99,3,3,7,5,0,1,1,0,32506
12737928,99,3,2,11,1,1,1,1,0,32506
12738079,99,1,3,3,6,1,1,1,1,08861
12738188,99,2,6,8,6,1,1,1,0,60120
12738460,99,1,5,6,3,1,1,0,1,17350
12738495,99,4,5,8,5,1,1,1,0,85340
12738573,99,3,1,8,5,0,1,1,0,40214
12738867,99,3,2,8,6,0,1,1,0,34145
12739004,99,4,3,10,5,1,1,0,0,95453
12739222,99,2,2,6,7,0,1,1,0,46375
12739239,99,1,5,4,5,1,1,0,0,12747
12739342,99,3,2,10,3,0,1,1,1,33714
12739461,99,1,3,9,6,1,1,1,0,14214
12739769,99,1,3,6,6,1,1,1,0,12302
12739793,99,3,4,7,7,1,2,1,0,30815
12740004,99,1,2,4,5,0,1,1,1,17055
12740139,99,3,3,9,4,1,1,1,0,21722
12740426,99,2,2,4,5,0,1,1,1,69162
12740506,99,3,6,6,6,1,1,0,1,76088
12741105,99,3,3,6,5,1,1,1,1,33614
12741210,99,3,2,8,7,1,1,0,0,22546
12741280,99,2,2,11,3,1,1,1,0,43452
12741297,99,2,3,9,5,1,2,1,0,48235
12741302,2,2,3,6,4,1,2,1,0,60419
12741499,99,3,4,5,3,1,2,1,0,32168
12741680,99,4,2,8,6,0,1,1,1,80128
12741809,99,3,6,6,2,1,1,1,0,77651
12742664,99,1,2,10,1,0,1,1,0,15417
12742799,99,4,2,11,2,1,1,1,0,84720
12743426,99,3,2,4,3,0,2,1,1,20784
12743544,99,2,5,3,1,1,1,1,0,47933
12743903,99,2,1,5,7,0,1,1,0,64068
12744015,99,3,2,9,6,0,1,1,0,32244
12744021,99,4,4,7,4,1,1,1,0,93638
12744094,99,1,4,11,1,0,1,1,1,15650
12744597,99,3,3,10,5,1,1,1,0,33844
12745029,99,2,3,7,7,1,1,1,0,44236
12745056,99,3,2,7,5,0,1,1,0,71360
12745430,99,3,3,4,1,0,1,1,1,21228
12745496,99,3,2,9,6,0,1,1,0,32444
12745600,99,4,4,6,7,1,1,1,0,81007
12745787,99,3,3,11,5,1,1,1,0,38351
12745840,99,2,5,11,5,1,1,1,1,60152
12746007,99,2,5,11,1,0,1,0,0,65355
12746203,99,2,4,9,3,1,1,0,0,54728
12746514,99,1,2,3,4,0,1,1,0,02740
12746740,99,3,4,5,5,1,1,1,1,32226
12747661,99,1,3,6,2,1,1,1,1,14719
12747866,99,1,6,7,7,1,1,1,1,07728
12748038,99,2,5,7,7,1,1,1,0,44136
12748083,99,3,4,11,6,1,1,1,0,32128
12748388,99,4,4,5,1,1,1,1,0,95437
12748915,99,2,2,11,6,0,1,1,1,66614
12749056,1,4,5,6,5,1,1,1,0,59858
12749578,99,4,2,6,1,0,1,1,1,92395
12749609,99,4,4,5,6,1,5,1,0,95363
12749765,99,1,3,6,3,1,5,0,0,08401
12749974,99,3,5,6,4,1,1,1,0,19720
12750140,99,3,5,4,1,1,2,1,0,75232
12750218,4,2,1,7,7,0,1,1,0,46383
12750524,99,3,4,8,5,1,2,1,0,35206
12750576,99,3,2,9,5,0,1,1,1,39452
12750768,99,3,4,7,2,1,5,1,0,74962
12750777,2,4,3,2,5,1,2,1,1,90221
12750920,99,1,3,5,3,0,1,1,0,16025
12751182,99,3,1,11,5,0,1,1,0,27055
12751521,99,1,2,11,4,0,1,1,0,17025
12751633,99,1,5,7,6,1,1,1,1,19320
12751896,5,1,1,10,6,0,1,0,0,02130
12752304,5,3,2,9,5,1,1,1,0,32811
12752356,99,2,3,11,4,1,1,1,1,44512
12752710,1,2,1,8,7,0,1,0,1,65041
12752970,4,4,4,7,5,1,1,1,0,84094
12753007,99,3,2,9,3,0,2,1,0,30553
12753178,99,3,3,10,4,1,1,1,0,25311
12753753,99,1,3,7,7,1,1,1,0,05301
12753774,99,1,3,6,5,1,1,1,1,07503
12753895,99,4,2,11,5,0,1,1,1,80603
12754151,99,3,2,7,1,0,1,1,1,37620
12754391,99,2,2,9,7,1,1,1,0,63005
12754713,99,2,2,7,4,1,1,1,0,45420
12754876,99,3,4,10,1,1,2,0,1,27406
12754962,4,3,2,8,3,0,5,1,1,78537
12755221,99,2,2,11,6,1,1,1,0,48346
12755459,99,1,2,11,4,0,1,0,1,16651
12755851,99,4,3,5,3,1,2,1,1,90043
12756220,99,2,5,6,5,1,1,1,0,67207
12756736,99,3,2,8,5,1,1,1,1,79106
12757281,99,3,4,6,7,1,1,1,0,40503
12758085,99,2,4,5,4,0,2,1,1,60471
12758413,99,4,4,9,5,1,1,1,0,95203
12758693,99,2,3,9,4,0,1,1,1,44203
12758991,99,3,2,3,1,0,1,1,0,79904
12759069,99,3,2,9,1,1,1,1,1,77093
12759447,99,2,2,8,7,1,1,1,0,47130
12760355,2,3,2,10,5,0,1,1,0,42303
12760641,99,2,4,6,1,1,1,1,0,43773
12761435,99,4,1,7,3,0,5,1,1,90631
12761466,1,1,4,9,6,1,2,1,0,19454
12761571,99,2,3,8,5,1,1,1,0,53040
12762481,99,3,2,8,2,0,5,1,0,78227
12762776,99,4,2,8,6,0,3,1,1,94134
12763918,99,1,3,5,6,1,1,1,1,11361
12764988,1,2,2,10,6,0,1,1,1,62234
12765046,99,2,2,10,6,1,1,1,0,46845
12765235,99,1,3,4,4,1,1,1,0,18301
12765264,99,2,2,7,7,1,1,1,0,46703
12765951,2,3,1,10,3,0,2,1,1,34711
12767156,99,2,4,11,1,1,1,1,1,43040
12767493,99,4,2,3,4,0,1,1,0,98406
12767542,99,3,2,7,7,0,1,1,0,27886
12767645,99,3,4,11,1,0,2,1,1,77096
12767976,3,1,2,5,6,0,1,1,1,01832
12768034,99,2,3,7,6,1,1,1,1,63074
12768723,99,1,5,10,5,1,5,1,1,11220
12769087,99,2,2,7,5,0,1,1,0,65011
12769279,99,3,3,9,3,1,1,0,1,71241
12770169,99,3,4,4,1,1,1,1,0,76641
12770760,2,4,1,5,7,0,1,1,1,94965
12771379,99,1,3,4,3,1,1,1,0,02150
12771525,99,3,5,6,4,1,1,1,1,32821
12771786,99,2,3,9,4,1,1,1,1,45871
12772068,99,1,6,6,7,1,1,1,0,08831
12772283,99,3,5,5,6,1,1,0,0,71263
12772730,99,2,2,9,2,0,1,1,0,45895
12773817,99,1,2,6,4,0,2,1,0,11692
12773958,99,1,2,5,4,0,1,1,1,11209
12774265,99,4,3,8,7,1,1,1,1,93004
12774277,99,4,2,7,1,0,1,1,1,80538
12774521,99,2,3,9,7,1,1,1,1,68022
12775310,99,3,5,6,2,1,1,1,1,77901
12775358,1,2,3,11,3,1,1,1,0,55378
12775510,99,4,2,7,3,0,1,1,0,92860
12776287,99,2,3,5,7,1,1,1,0,49456
12776464,99,4,2,9,5,1,1,1,1,93706
12776939,99,4,2,8,5,0,1,0,1,85704
12777206,99,3,3,8,4,1,1,1,0,26003
12778135,99,3,3,11,1,1,1,1,1,38401
12778719,99,4,2,7,7,1,1,1,1,83854
12779700,2,2,5,7,2,1,2,1,0,65802
12780312,4,2,2,10,5,0,1,0,0,54156
12780582,2,4,2,6,4,0,3,1,1,91801
12780686,99,3,3,7,2,1,1,1,0,28455
12782195,99,1,5,7,6,1,1,1,0,19030
12782884,1,3,2,11,5,0,1,1,0,31639
12783058,1,3,5,7,5,1,1,1,0,42041
12783650,99,3,2,7,5,0,1,1,0,74128
12784624,99,2,2,11,6,0,1,1,0,64482
12785218,99,4,4,4,1,1,1,1,1,92117
12785628,2,4,6,3,5,1,2,0,1,93550
12785892,1,4,4,9,1,1,1,1,0,98366
12786910,3,1,4,5,4,1,1,1,0,01826
12786980,99,3,2,5,7,0,1,1,0,37221
12789258,99,3,2,4,5,0,1,1,0,33028
12789454,99,3,3,10,6,1,2,1,0,77099
12789787,99,3,4,9,2,1,1,1,1,34434
12789960,99,4,4,6,7,0,1,1,1,95125
12789987,99,3,6,11,2,1,2,1,1,77036
12791801,99,1,2,11,4,0,1,1,0,16055
12792721,3,4,2,9,4,1,1,1,1,96790
12793112,99,4,3,9,5,1,1,0,1,97306
12793176,99,2,3,10,5,1,1,1,1,48076
12793301,99,3,4,9,5,1,1,1,0,28546
12793425,99,4,3,9,6,1,1,1,0,92595
12793467,99,2,3,10,4,1,1,1,0,45449
12793586,99,1,4,8,2,1,1,1,0,18847
12793618,99,3,1,6,7,0,1,1,0,78756
12793943,99,2,5,11,3,1,1,1,1,48306
12794332,99,2,4,5,5,1,1,1,1,55303
12794378,99,1,2,9,6,0,1,1,1,01862
12794617,99,1,3,8,6,1,1,1,1,12203
12794802,99,4,3,10,5,1,1,1,0,94080
12795451,99,2,2,6,7,0,1,1,1,65616
12795603,99,4,2,11,6,1,1,1,1,94553
12795694,99,1,4,11,1,0,1,1,0,15226
12796048,99,3,3,11,3,1,1,0,0,74112
12796051,99,4,4,11,2,0,1,1,0,81212
12797312,99,2,4,3,3,1,1,1,0,45891
12797428,99,1,2,3,2,0,1,1,0,06062
12798361,99,3,2,8,7,0,1,1,1,34203
12798684,99,4,6,6,7,1,1,1,0,97223
12799431,99,4,4,8,6,1,1,1,0,85212
12799592,99,3,2,10,3,0,2,1,0,70115
12799844,99,3,2,8,5,1,1,0,0,32926
12800332,99,1,4,7,3,1,1,1,0,14572
12801015,4,2,6,7,6,1,1,1,1,55025
12801072,99,3,4,7,7,1,1,1,0,37771
12801521,99,3,2,7,5,1,1,1,0,38560
12801656,99,4,3,6,5,1,1,1,1,84120
12801665,99,4,3,5,2,1,1,1,0,99999
12801929,99,3,3,11,4,1,1,1,0,37615
12801967,99,2,2,6,1,0,5,1,1,60608
12802427,99,3,6,7,7,1,1,1,0,70510
12802565,99,2,3,8,5,1,1,1,0,54840
12802658,99,1,3,11,3,1,1,1,0,02149
12802812,99,3,3,8,3,1,2,1,0,72364
12802878,99,4,2,9,5,1,1,0,0,94533
12803088,99,2,3,7,7,1,1,0,1,48815
12803570,99,1,2,10,5,0,1,1,1,17815
12803669,99,1,3,10,6,1,1,1,1,13042
12803957,99,3,3,11,3,1,1,1,1,78070
12804055,99,1,4,11,2,1,1,1,0,07701
12804272,99,4,1,4,4,0,5,1,1,90015
12804291,99,2,6,7,4,1,1,1,0,52556
12804559,99,2,3,5,3,1,1,1,1,62231
12804974,99,2,4,7,7,1,1,1,0,61615
12805355,99,2,2,10,7,0,1,1,0,60504
12805937,99,3,4,5,6,0,1,1,0,30135
12806203,99,1,4,10,5,1,1,1,0,10901
12806442,99,2,2,6,5,1,1,1,0,58501
12807241,99,2,4,4,5,1,1,1,0,45661
12807542,99,3,6,6,5,1,1,1,0,35244
12808141,99,3,5,8,3,1,1,1,1,79356
12808972,99,3,3,7,6,1,1,1,1,77044
12809365,99,4,4,6,6,1,1,1,1,91913
12809585,99,2,3,11,3,1,1,1,1,45103
12810860,99,2,1,6,1,0,1,1,1,43160
12811323,99,2,4,5,4,1,1,0,0,46996
12811467,99,4,3,11,4,1,1,1,1,84118
12812571,99,1,4,9,1,1,2,1,0,11433
12812759,99,3,1,5,2,0,2,0,1,29605
12812908,99,3,4,11,5,1,1,1,1,39503
12813339,99,3,2,7,1,1,1,1,0,75041
12813482,99,4,2,3,4,1,1,1,0,91942
12813620,99,1,3,7,5,1,1,0,1,13601
12813985,99,3,3,9,7,1,1,1,0,22101
12814068,99,4,2,11,5,0,1,1,1,85374
12814326,99,3,6,10,2,1,1,1,0,32724
12814402,99,4,2,9,6,1,1,1,0,85226
12815373,99,3,3,8,6,1,1,1,1,42101
12815591,99,3,4,11,5,1,1,1,1,29680
12816160,99,2,1,9,2,0,2,1,1,43232
12817008,99,3,3,8,6,1,1,0,1,35670
12817214,99,2,3,9,6,1,1,0,0,60178
12817291,99,4,2,10,6,1,1,1,0,99354
12818094,99,3,4,6,7,1,1,1,0,21776
12819164,99,4,3,8,6,1,1,1,0,80920
12819258,99,3,4,7,7,1,1,0,0,35661
12819351,99,3,3,6,5,1,1,1,0,23294
12819359,99,4,2,7,7,0,1,1,0,89134
12819426,99,1,4,8,5,1,1,1,0,19067
12819627,99,1,1,6,1,0,5,1,1,07087
12819685,4,3,3,11,5,1,1,1,1,78374
12819752,99,4,3,11,6,1,3,1,1,98108
12819803,99,2,1,5,5,0,1,1,0,55417
12820161,99,2,2,8,6,0,1,1,0,68137
12820697,99,2,3,11,4,1,1,0,1,54495
12821006,99,2,4,6,1,1,1,1,0,48867
12821367,99,2,3,6,6,1,1,1,0,43055
12821411,99,2,4,11,7,1,1,1,0,56201
12821475,99,1,2,11,3,0,1,1,0,02132
12821712,99,4,4,10,5,1,1,1,0,91006
12821851,99,4,5,8,7,1,1,1,0,95765
12822007,99,3,3,11,1,1,1,1,1,78572
12822254,99,1,3,9,5,1,1,0,0,04073
12822273,99,3,2,4,7,0,1,1,0,30067
12822932,99,2,5,9,7,1,1,1,1,63119
12822971,99,3,4,2,7,1,1,1,0,72712
12823217,99,1,3,11,3,1,3,1,0,10002
12823541,99,2,5,9,7,1,1,1,0,53952
12823569,99,4,4,8,2,1,1,1,0,99716
12823797,99,2,4,11,3,1,1,1,1,53704
12824405,99,2,5,4,7,1,1,0,1,43031
12824524,99,4,6,5,3,1,1,1,1,92394
12824655,99,1,3,7,7,1,1,0,1,14845
12824743,99,4,2,8,4,0,5,0,0,80211
12824999,99,2,5,10,5,1,1,1,0,62223
12825024,99,3,2,7,1,1,1,1,0,34691
12825409,99,2,2,11,3,0,1,0,1,50574
12825592,99,3,2,6,2,0,1,1,1,70601
12825999,99,4,2,8,7,0,1,1,1,82009
12826766,99,4,3,3,6,1,1,1,0,84121
12826901,99,1,6,7,5,1,1,1,1,02364
12827001,99,3,4,11,4,1,1,0,0,38833
12827020,99,3,2,7,2,1,1,1,1,73801
12827131,99,3,4,9,6,1,1,1,0,31028
12827497,99,3,5,11,5,1,1,1,0,75601
12827707,99,3,3,11,6,1,1,1,1,23601
12827994,99,2,2,11,1,0,1,1,0,46219
12828205,99,1,5,10,1,1,1,1,0,14225
12828243,99,3,3,7,4,1,2,1,1,23803
12828296,99,2,2,6,3,0,2,1,0,60422
12829155,99,3,3,9,5,1,1,1,0,32812
12829424,99,2,4,11,1,1,1,1,0,49935
12831702,99,2,2,11,5,1,1,0,1,61822
12831853,99,1,2,11,7,0,1,1,0,01867
12832077,99,2,2,7,7,0,1,1,1,50322
12832416,99,1,2,7,5,1,1,1,0,13865
12832507,99,1,6,9,6,1,1,1,1,02301
12832860,99,1,2,9,7,0,1,1,0,08060
12833247,99,3,3,7,7,1,2,1,0,77088
12833542,99,4,3,10,2,0,5,1,1,87520
12833721,99,1,2,8,4,1,1,0,1,04416
12833806,99,2,4,10,6,1,1,1,1,44627
12834236,99,3,2,10,5,0,1,1,0,33952
12834346,99,2,6,5,7,1,1,0,0,44410
12834464,99,3,3,2,5,1,1,1,1,78232
12834640,99,2,4,7,5,1,1,1,0,60188
12834876,99,3,3,11,6,1,1,1,0,32927
12835548,4,4,2,11,5,0,1,1,0,90713
12835596,1,4,2,11,6,1,1,1,1,89146
12835968,99,3,5,8,1,1,1,1,0,32720
12836137,99,3,3,6,7,1,1,1,0,27519
12836216,99,3,5,8,5,1,2,1,0,29590
12836615,99,3,2,6,6,0,1,0,1,30044
12836711,99,3,5,5,7,1,1,1,0,34221
12836803,99,3,6,5,5,1,1,1,0,39157
12837252,99,3,4,6,3,1,2,1,0,38128
12837321,99,2,6,5,7,1,1,1,0,48180
12837373,99,3,5,9,7,1,1,1,0,78610
12837450,99,1,5,5,4,1,1,1,0,19522
12837609,99,2,4,5,5,1,2,1,1,60605
12837675,99,2,5,6,7,1,1,1,0,66801
12837992,99,3,2,6,5,1,1,1,0,70394
12838275,99,3,3,9,3,1,1,1,0,72904
12838670,99,2,2,5,3,1,2,0,0,63136
12839756,99,1,2,5,1,1,1,1,1,13676
12840080,99,2,2,6,5,0,1,1,0,47408
12840382,99,1,4,8,7,1,1,1,1,10573
12840556,99,3,1,6,3,0,1,1,0,75150
12840671,99,3,1,6,5,0,1,1,1,33190
12840893,99,3,3,8,5,1,1,1,1,19804
12840906,99,3,3,7,5,1,2,1,1,30161
12840974,99,3,3,8,7,1,1,1,1,25443
12840981,99,2,2,6,2,1,1,0,0,65202
12841110,99,3,4,3,2,1,1,0,0,36049
12841141,99,3,3,7,5,1,1,1,1,39532
12841244,99,3,4,10,1,1,1,1,0,78629
12841349,99,1,5,9,7,1,1,1,0,14425
12841420,99,2,5,7,3,1,1,1,0,45103
12841577,99,4,4,6,1,1,5,1,1,90262
12842262,99,3,3,6,5,1,1,1,0,25320
12842286,99,4,3,9,3,1,1,1,1,97206
12842723,99,4,4,9,3,1,1,1,0,95457
12843273,99,1,2,8,7,0,1,1,0,08332
12843323,99,3,4,7,3,1,1,1,0,32806
12843431,99,2,3,8,7,1,1,1,1,44333
12843771,99,3,6,9,5,1,1,1,1,21037
12843907,99,1,2,8,5,0,1,1,1,01801
12843995,99,3,3,4,6,1,1,1,1,20620
12844631,99,3,3,11,5,1,1,1,1,78240
12845103,99,4,3,9,7,1,1,1,1,92866
12845459,1,3,3,6,4,1,1,1,1,32094
12845717,99,4,2,10,7,0,1,0,0,95688
12845754,99,3,5,4,1,1,1,1,1,28086
12845825,99,1,4,9,1,1,2,1,1,10456
12845896,99,4,4,9,2,1,5,1,0,91763
12846262,99,1,2,5,1,0,1,1,0,17872
12846373,99,3,5,4,3,1,1,0,0,35444
12846448,99,3,3,9,3,1,1,1,1,21144
12846649,99,3,5,7,7,1,1,1,1,75115
12846667,99,1,6,9,5,1,1,1,0,02896
12847032,99,2,4,11,2,1,1,1,1,45014
12847417,99,3,2,10,6,1,1,1,0,27587
12847585,99,3,3,11,2,0,1,1,0,37323
12847641,99,2,4,9,4,1,1,1,0,45833
12847747,99,2,3,6,1,1,1,1,0,55414
12847850,99,3,1,5,5,0,1,1,1,32618
12847873,99,2,3,10,5,1,1,1,0,60162
12848006,99,4,4,10,7,1,1,1,1,92879
12848157,99,1,5,7,1,1,1,1,0,14904
12848190,99,4,3,9,3,1,3,1,0,91770
12848204,99,2,4,4,3,1,1,1,0,55418
12848265,99,2,4,5,5,1,1,0,1,63366
12848767,99,4,4,11,7,1,1,1,1,92020
12849009,99,3,6,11,1,1,2,1,0,38771
12849240,99,2,2,9,4,1,1,0,0,62703
12849316,99,3,1,10,4,0,1,1,0,32118
12849447,99,3,3,4,1,1,1,0,0,71112
12849500,99,2,3,7,6,1,1,1,0,63088
12849791,99,3,2,11,1,0,2,1,0,70737
12850230,99,3,3,9,6,1,1,1,0,34471
12851114,99,1,3,11,7,1,1,1,1,02176
12851119,99,3,2,10,4,1,1,1,0,77627
12852187,99,3,4,7,4,1,2,1,1,23223
12852754,99,2,3,8,2,1,1,1,0,65807
12853484,99,1,3,7,4,0,1,1,0,01923
12853571,99,3,2,11,6,0,1,1,0,77089
12853788,99,3,5,7,7,1,1,1,1,42347
12853890,99,2,4,6,7,1,1,1,0,46742
12853934,99,3,2,11,1,0,1,1,1,32976
12853982,99,4,4,7,5,1,5,1,0,90262
12854137,99,3,2,7,2,0,2,0,0,39367
12854438,99,4,2,6,1,0,1,1,0,91932
12854503,99,3,1,6,5,0,1,1,1,75482
12854522,99,2,6,9,4,1,1,1,0,60016
12854620,99,1,5,8,4,1,1,1,0,01247
12856043,99,4,2,10,3,0,1,1,1,83501
12856175,99,1,4,8,7,1,1,1,0,01863
12856786,99,2,3,7,7,1,1,1,1,46540
12857204,99,1,2,11,7,0,1,1,0,08753
12857286,99,3,2,10,4,0,1,1,0,32132
12857573,99,4,5,3,3,1,1,1,1,90802
12857756,99,3,2,3,4,0,1,1,0,76543
12858080,99,3,3,7,2,1,1,1,1,33777
12858271,99,3,2,3,4,1,1,1,0,73503
12858273,99,2,4,5,6,1,1,1,0,53546
12858669,99,1,3,8,7,1,1,1,0,06095
12858735,99,3,4,7,6,1,1,1,0,75104
12858740,99,1,2,11,2,0,1,1,1,17241
12859301,99,2,4,10,2,1,1,1,0,44485
12859372,99,2,4,9,7,1,1,0,1,67017
12859569,99,3,2,5,6,1,1,1,0,76210
12859815,4,3,2,11,5,0,1,0,1,34608
12860054,99,2,3,6,7,1,1,1,0,53179
12860358,4,3,3,8,4,1,2,1,1,29841
12860388,99,3,2,4,3,0,1,1,0,29483
12860586,99,3,2,6,4,0,2,1,0,77705
12861043,99,4,3,11,7,1,1,1,0,96761
12861512,99,3,5,7,6,1,1,0,0,21703
12861947,99,1,4,9,2,1,2,1,0,10457
12861961,99,3,2,6,5,0,1,1,0,27886
12861983,99,4,5,9,1,1,1,1,0,97236
12862092,99,2,3,5,7,1,1,1,0,46158
12862215,4,1,5,6,7,1,1,0,0,17751
12862340,99,2,5,7,6,1,1,1,0,53108
12864268,99,3,1,8,1,0,1,1,0,21740
12864514,99,2,6,6,5,1,1,0,1,48419
12864675,99,1,3,6,7,1,1,1,0,10930
12865358,99,1,4,6,5,1,1,1,0,11223
12865411,99,1,2,11,6,0,1,1,0,17349
12865552,99,4,5,10,5,1,5,1,0,90032
12865553,99,3,2,9,5,0,1,1,0,29644
12866438,99,4,2,8,6,0,1,1,0,90808
12866602,99,1,3,6,5,0,1,1,1,11779
12867098,99,3,1,8,2,0,1,1,0,37323
12867317,99,2,1,3,5,0,1,1,0,53029
12868581,99,2,2,6,5,1,1,1,0,46342
12868947,99,1,3,3,3,1,1,1,0,08085
12869442,99,3,5,11,4,1,1,1,0,28147
12869525,99,3,5,7,2,1,1,1,0,71832
12870527,99,3,3,5,7,1,2,1,0,23435
12871685,99,3,4,3,4,1,1,1,0,79414
12871776,99,3,4,7,5,1,1,1,0,30068
12871824,99,*,2,11,3,1,1,1,0,99999
12872135,99,1,2,7,7,1,1,1,0,08753
12872284,99,3,2,11,3,0,1,1,0,24018
12873535,99,2,6,5,6,1,1,1,1,46140
12874179,99,2,3,6,7,1,1,1,0,48603
12874227,99,3,3,4,5,1,1,1,0,34953
12874557,99,4,4,11,7,0,1,1,1,92694
12874699,99,3,2,5,7,0,1,1,0,30340
12874742,99,4,3,7,4,1,1,0,0,92395
12874974,99,1,2,6,2,0,1,1,0,01020
12875354,99,4,2,2,1,0,5,1,0,92069
12875357,99,2,2,11,5,1,1,1,0,53081
12876384,99,3,2,5,2,0,1,1,0,21703
12876846,99,1,4,10,5,1,1,1,0,13206
12877263,99,2,2,11,5,1,1,1,1,53225
12877380,99,3,2,8,1,1,1,1,0,32084
12877390,99,4,6,6,7,1,1,1,0,83646
12877445,99,1,3,11,5,1,1,1,1,19020
12877459,99,1,5,8,6,1,1,1,1,12019
12878072,99,1,4,6,6,1,1,1,0,07082
12878197,99,2,6,7,6,1,1,1,0,64119
12878593,99,3,3,7,3,1,2,1,1,32726
12878851,99,3,3,2,5,1,1,1,0,29550
12879163,99,3,2,5,6,0,1,1,1,75001
12879314,99,2,2,5,5,0,1,1,1,60446
12879440,99,3,2,3,1,0,1,1,1,29728
12881214,99,2,1,4,5,0,1,0,1,48750
12882766,99,4,2,4,5,0,1,1,0,89502
12882869,99,4,3,10,1,1,1,0,1,83705
12883392,99,*,2,3,2,0,1,1,1,99999
12883808,99,1,3,11,4,1,1,1,0,02302
12883869,99,1,3,7,4,1,1,1,0,15122
12884164,99,3,2,2,6,0,1,1,0,20175
12884704,99,2,6,6,2,1,1,1,1,47403
12885029,99,2,4,10,6,1,1,1,1,64079
12885204,99,4,6,7,6,1,1,1,0,98390
12885858,99,2,2,5,6,0,1,1,1,44060
12886255,99,2,6,7,2,1,1,1,0,53051
12886263,99,2,1,7,6,0,1,1,0,58045
12886781,99,2,5,3,6,1,1,1,0,47203
12886954,99,2,2,6,6,0,1,1,1,54847
12887201,99,2,3,5,6,1,1,1,0,48180
12887884,99,3,2,7,7,0,1,1,0,77656
12887911,99,3,4,9,5,1,1,1,0,76240
12887933,99,2,3,11,5,1,1,0,0,67446
12888425,99,2,3,9,6,1,1,1,0,45255
12888476,99,4,3,11,4,1,1,1,1,92111
12888884,99,3,3,3,7,1,1,1,1,27946
12889025,4,4,2,11,6,1,1,0,1,85024
12889073,4,2,3,6,4,1,1,1,0,60002
12889467,99,4,1,9,4,0,2,1,1,90047
12889908,99,4,2,6,4,0,5,0,1,92376
12890351,99,3,2,11,6,0,1,0,1,23832
12890723,99,3,1,5,4,0,1,1,0,36608
12892370,99,3,4,4,1,1,2,1,1,71860
12892383,99,3,3,8,7,1,1,1,1,33411
12893128,99,1,5,7,7,1,1,1,0,18657
12893348,99,1,6,7,6,1,1,1,0,02816
12893680,99,2,4,9,5,1,1,1,0,57006
12893895,99,3,3,7,5,1,1,1,0,28732
12895170,99,2,3,4,6,1,1,1,0,54481
12895521,99,3,6,10,5,1,1,1,1,23322
12895630,99,3,4,7,6,1,1,1,1,30043
12896182,99,3,2,9,7,0,1,1,0,32779
12896434,99,4,3,8,1,1,1,1,0,95503
12896724,99,3,3,6,5,1,1,1,1,78250
12897391,99,3,2,7,5,1,1,0,0,78605
12898918,99,3,2,4,5,0,1,1,1,77041
12899293,99,3,1,10,6,0,1,1,1,75098
12899345,99,2,3,7,6,1,1,1,1,45356
12899914,99,1,2,11,5,0,1,1,0,06498
12900592,99,3,6,9,5,1,1,0,0,27101
12900869,99,1,3,5,1,1,1,1,0,19124
12901432,99,4,2,5,5,1,1,1,1,89031
12901897,99,3,2,4,4,1,1,1,1,33604
12902256,99,3,6,6,7,1,1,1,0,29650
12902277,99,1,2,9,7,0,1,1,0,13421
12902355,99,2,2,6,7,0,1,0,1,47304
12902450,99,4,2,9,7,1,1,1,1,98077
12902526,99,2,4,6,6,0,1,0,0,65109
12902728,99,2,3,8,7,1,1,0,1,45171
12903217,99,2,2,7,7,0,1,1,1,67868
12903235,99,3,2,9,5,0,1,0,0,29669
12903249,99,3,2,8,7,1,1,1,0,73116
12903298,99,2,3,8,7,1,1,0,1,50613
12903321,99,4,2,8,6,1,5,1,0,91761
12903384,99,3,2,9,7,0,1,1,0,32578
12903412,99,2,4,7,7,1,1,1,0,67401
12903525,99,4,3,4,7,1,1,0,0,91941
12903594,99,2,2,10,4,0,1,1,0,67124
12903756,99,3,2,11,1,1,1,0,0,38856
12903765,99,3,2,8,5,0,1,0,1,74951
12903775,99,3,3,8,2,1,1,0,0,35205
12904078,99,3,2,6,5,0,1,1,0,76102
12904128,99,3,1,9,5,0,1,0,0,29666
12904308,99,2,2,6,6,0,1,1,1,65807
12904423,99,1,4,11,1,1,1,0,1,13502
12904579,99,3,2,5,7,0,1,1,0,76180
12904594,99,2,2,8,5,1,1,1,0,47374
12904706,99,3,4,9,4,1,1,1,1,30106
12904820,99,4,2,11,1,0,1,1,1,97048
12904870,99,2,4,8,4,1,1,1,1,47711
12905126,99,1,4,9,6,1,1,1,0,18062
12905193,99,3,2,10,5,1,1,1,0,24401
12905217,99,2,3,5,7,1,1,1,0,45040
12905776,99,3,4,8,5,1,1,1,1,38671
12905816,99,3,3,10,3,0,1,0,0,19973
12906024,1,2,2,7,2,1,1,1,0,43512
12906045,99,2,2,9,6,1,1,1,0,55016
12906188,99,1,3,6,6,1,1,1,1,11706
12906209,99,4,1,2,1,0,3,1,1,94112
12906236,99,3,2,11,1,1,2,1,1,23220
12906295,99,3,6,4,7,1,1,1,1,78681
12906354,99,3,5,6,7,1,1,1,0,35055
12906471,99,4,5,8,5,1,1,1,0,97128
12906514,99,2,1,5,1,0,5,1,0,55408
